"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Charlie","Dial","CDRTestChannel/Bob","2018-07-22 21:58:49","2018-07-22 21:58:49","2018-07-22 21:58:50",1,1,"ANSWERED","DOCUMENTATION","1532296725.22",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/David","Dial","CDRTestChannel/Bob","2018-07-22 21:58:49","2018-07-22 21:58:49","2018-07-22 21:58:50",1,1,"ANSWERED","DOCUMENTATION","1532296725.22",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Dial","CDRTestChannel/Bob","2018-07-22 21:58:50","2018-07-22 21:58:52","2018-07-22 21:58:53",3,1,"ANSWERED","DOCUMENTATION","1532296730.26",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Dial","CDRTestChannel/Bob","2018-07-22 21:58:53","2018-07-22 21:58:54","2018-07-22 21:58:55",2,1,"ANSWERED","DOCUMENTATION","1532296733.28",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Dial","CDRTestChannel/Bob","2018-07-22 21:58:55",,"2018-07-22 21:58:55",0,0,"ANSWERED","DOCUMENTATION","1532296735.30",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","","Wait","1","2018-07-22 21:58:55","2018-07-22 21:58:55","2018-07-22 21:58:55",0,0,"ANSWERED","DOCUMENTATION","1532296735.30",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Dial","CDRTestChannel/Bob&CDRTestChannel/Charlie&CDRTestChannel/David","2018-07-22 21:58:55",,"2018-07-22 21:58:55",0,0,"NO ANSWER","DOCUMENTATION","1532296735.32",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Charlie","Dial","CDRTestChannel/Bob&CDRTestChannel/Charlie&CDRTestChannel/David","2018-07-22 21:58:55",,"2018-07-22 21:58:55",0,0,"BUSY","DOCUMENTATION","1532296735.32",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/David","Dial","CDRTestChannel/Bob&CDRTestChannel/Charlie&CDRTestChannel/David","2018-07-22 21:58:55",,"2018-07-22 21:58:55",0,0,"CONGESTION","DOCUMENTATION","1532296735.32",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Dial","CDRTestChannel/Bob","2018-07-22 21:58:55",,"2018-07-22 21:58:55",0,0,"NO ANSWER","DOCUMENTATION","1532296735.36",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Dial","CDRTestChannel/Bob","2018-07-22 21:58:55",,"2018-07-22 21:58:55",0,0,"FAILED","DOCUMENTATION","1532296735.38",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Dial","CDRTestChannel/Bob","2018-07-22 21:58:55",,"2018-07-22 21:58:55",0,0,"BUSY","DOCUMENTATION","1532296735.40",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Dial","CDRTestChannel/Bob","2018-07-22 21:58:55",,"2018-07-22 21:58:55",0,0,"CONGESTION","DOCUMENTATION","1532296735.42",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Dial","CDRTestChannel/Bob","2018-07-22 21:58:55",,"2018-07-22 21:58:55",0,0,"NO ANSWER","DOCUMENTATION","1532296735.44",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","","","2018-07-22 21:58:55","2018-07-22 21:58:56","2018-07-22 21:58:58",3,2,"ANSWERED","DOCUMENTATION","1532296735.46",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Bridge","","2018-07-22 21:58:58","2018-07-22 21:58:58","2018-07-22 21:59:02",4,4,"ANSWERED","DOCUMENTATION","1532296738.48",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Charlie","Bridge","","2018-07-22 21:59:01","2018-07-22 21:59:01","2018-07-22 21:59:02",1,1,"ANSWERED","DOCUMENTATION","1532296738.48",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Bridge","","2018-07-22 21:59:02","2018-07-22 21:59:02","2018-07-22 21:59:05",3,3,"ANSWERED","DOCUMENTATION","1532296742.51",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","CDRTestChannel/Bob","Bridge","","2018-07-22 21:59:05","2018-07-22 21:59:05","2018-07-22 21:59:07",2,2,"ANSWERED","DOCUMENTATION","1532296745.53",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","","Bridge","","2018-07-22 21:59:07","2018-07-22 21:59:07","2018-07-22 21:59:09",2,2,"ANSWERED","DOCUMENTATION","1532296747.55",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","","Wait","","2018-07-22 21:59:09","2018-07-22 21:59:09","2018-07-22 21:59:09",0,0,"ANSWERED","DOCUMENTATION","1532296747.55",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","","Bridge","","2018-07-22 21:59:09","2018-07-22 21:59:09","2018-07-22 21:59:11",2,2,"ANSWERED","DOCUMENTATION","1532296749.56",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","","VoiceMailMain","1","2018-07-22 21:59:11","2018-07-22 21:59:11","2018-07-22 21:59:11",0,0,"ANSWERED","DOCUMENTATION","1532296751.57",""
"100","","s","default",""""" <>","CDRTestChannel/Alice","","AppDial","(Outgoing Line)","2018-07-22 21:59:11",,"2018-07-22 21:59:11",0,0,"NO ANSWER","DOCUMENTATION","1532296751.58",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","","Wait","1","2018-07-22 21:59:11",,"2018-07-22 21:59:11",0,0,"NO ANSWER","DOCUMENTATION","1532296751.59",""
"100","100","100","default","""Alice"" <100>","CDRTestChannel/Alice","","","","2018-07-22 21:59:11",,"2018-07-22 21:59:11",0,0,"NO ANSWER","DOCUMENTATION","1532296751.60",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:12",,"2018-07-22 21:59:12",0,0,"NO ANSWER","DOCUMENTATION","1532296752.70",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Charlie","Dial","CELTestChannel/Bob","2018-07-22 21:59:12",,"2018-07-22 21:59:12",0,0,"ANSWERED","DOCUMENTATION","1532296752.70",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","","","2018-07-22 21:59:13","2018-07-22 21:59:13","2018-07-22 21:59:17",4,4,"ANSWERED","DOCUMENTATION","1532296753.84",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Charlie","","","2018-07-22 21:59:17","2018-07-22 21:59:17","2018-07-22 21:59:17",0,0,"ANSWERED","DOCUMENTATION","1532296753.84",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","","","2018-07-22 21:59:23","2018-07-22 21:59:23","2018-07-22 21:59:25",2,2,"ANSWERED","DOCUMENTATION","1532296763.115",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:27","2018-07-22 21:59:27","2018-07-22 21:59:30",3,3,"ANSWERED","DOCUMENTATION","1532296767.130",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:31","2018-07-22 21:59:31","2018-07-22 21:59:34",3,3,"ANSWERED","DOCUMENTATION","1532296771.145",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:35","2018-07-22 21:59:35","2018-07-22 21:59:35",0,0,"ANSWERED","DOCUMENTATION","1532296775.160",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","","Wait","1","2018-07-22 21:59:35","2018-07-22 21:59:35","2018-07-22 21:59:35",0,0,"ANSWERED","DOCUMENTATION","1532296775.160",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob&CELTestChannel/Charlie&CELTestChannel/David","2018-07-22 21:59:36",,"2018-07-22 21:59:36",0,0,"NO ANSWER","DOCUMENTATION","1532296776.171",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Charlie","Dial","CELTestChannel/Bob&CELTestChannel/Charlie&CELTestChannel/David","2018-07-22 21:59:36",,"2018-07-22 21:59:36",0,0,"BUSY","DOCUMENTATION","1532296776.171",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/David","Dial","CELTestChannel/Bob&CELTestChannel/Charlie&CELTestChannel/David","2018-07-22 21:59:36",,"2018-07-22 21:59:36",0,0,"FAILED","DOCUMENTATION","1532296776.171",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:37",,"2018-07-22 21:59:37",0,0,"NO ANSWER","DOCUMENTATION","1532296777.188",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:38",,"2018-07-22 21:59:38",0,0,"FAILED","DOCUMENTATION","1532296778.197",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:39",,"2018-07-22 21:59:39",0,0,"BUSY","DOCUMENTATION","1532296779.206",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:40",,"2018-07-22 21:59:40",0,0,"FAILED","DOCUMENTATION","1532296780.215",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:41",,"2018-07-22 21:59:41",0,0,"FAILED","DOCUMENTATION","1532296781.224",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Dial","CELTestChannel/Bob","2018-07-22 21:59:42",,"2018-07-22 21:59:42",0,0,"NO ANSWER","DOCUMENTATION","1532296782.233",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Bridge","","2018-07-22 21:59:43","2018-07-22 21:59:43","2018-07-22 21:59:47",3,3,"ANSWERED","DOCUMENTATION","1532296783.242",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","CELTestChannel/Bob","Bridge","","2018-07-22 21:59:48","2018-07-22 21:59:48","2018-07-22 21:59:51",3,3,"ANSWERED","DOCUMENTATION","1532296788.256",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","","Bridge","","2018-07-22 21:59:52","2018-07-22 21:59:52","2018-07-22 21:59:55",3,3,"ANSWERED","DOCUMENTATION","1532296792.270",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","","Wait","","2018-07-22 21:59:55","2018-07-22 21:59:55","2018-07-22 21:59:55",0,0,"ANSWERED","DOCUMENTATION","1532296792.270",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","","Bridge","","2018-07-22 21:59:56","2018-07-22 21:59:56","2018-07-22 21:59:59",3,3,"ANSWERED","DOCUMENTATION","1532296796.277",""
"100","100","100","default","""Alice"" <100>","CELTestChannel/Alice","","VoiceMailMain","1","2018-07-22 22:00:00","2018-07-22 22:00:00","2018-07-22 22:00:00",0,0,"ANSWERED","DOCUMENTATION","1532296800.284",""
"100","100","100","default","""Alice"" <100>","ParkingTestChannel/Alice","","Park","unit_tests_res_parking_test_lot:701","2018-07-22 22:01:58","2018-07-22 22:01:58","2018-07-22 22:01:59",1,1,"ANSWERED","DOCUMENTATION","1532296918.330",""
"100","100","100","default","""Alice"" <100>","ParkingTestChannel/Alice","","Park","unit_tests_res_parking_test_lot:701","2018-07-22 22:01:59","2018-07-22 22:01:59","2018-07-22 22:02:00",1,1,"ANSWERED","DOCUMENTATION","1532296919.331",""
